ID_Venda;Data;ID_Produto;ID_Cliente;ID_Vendedor;Quantidade;Preco_Unitario;Desconto_Pct;Valor_Bruto;Valor_Desconto;Valor_Total;Canal_Venda;arquivo_origem
V00652;2024-09-17;P001;C002;V01;2;5118.15;0.15;10236.3;1535.44;8700.86;E-commerce;dataset_vendas_fake.xlsx
V00653;2024-01-24;P016;C012;V06;2;670.77;0.0;1341.54;0.0;1341.54;E-commerce;dataset_vendas_fake.xlsx
V00654;2024-04-01;P002;C018;V05;2;3615.97;0.0;7231.94;0.0;7231.94;E-commerce;dataset_vendas_fake.xlsx
V00655;2024-06-13;P008;C014;V04;2;1661.21;0.0;3322.42;0.0;3322.42;Marketplace;dataset_vendas_fake.xlsx
V00656;2024-02-09;P019;C012;V01;1;446.95;0.0;446.95;0.0;446.95;Loja Física;dataset_vendas_fake.xlsx
V00657;2024-04-01;P008;C026;V02;1;1511.0;0.0;1511.0;0.0;1511.0;Vendedor Externo;dataset_vendas_fake.xlsx
V00658;2024-02-05;P015;C028;V05;2;282.57;0.0;565.14;0.0;565.14;Marketplace;dataset_vendas_fake.xlsx
V00659;2024-06-16;P003;C018;V05;1;71.07;0.0;71.07;0.0;71.07;Loja Física;dataset_vendas_fake.xlsx
V00660;2024-07-07;P007;C010;V07;1;2955.37;0.1;2955.37;295.54;2659.83;E-commerce;dataset_vendas_fake.xlsx
V00661;2024-08-25;P012;C019;V05;1;995.1;0.0;995.1;0.0;995.1;E-commerce;dataset_vendas_fake.xlsx
V00662;2024-10-06;P008;C005;V01;1;1556.06;0.0;1556.06;0.0;1556.06;Vendedor Externo;dataset_vendas_fake.xlsx
V00663;2024-01-13;P008;C018;V05;2;1708.51;0.0;3417.02;0.0;3417.02;Loja Física;dataset_vendas_fake.xlsx
V00664;2024-06-20;P001;C025;V08;2;4857.37;0.0;9714.74;0.0;9714.74;Marketplace;dataset_vendas_fake.xlsx
V00665;2024-02-23;P007;C017;V04;2;2465.01;0.05;4930.02;246.5;4683.52;Vendedor Externo;dataset_vendas_fake.xlsx
V00666;2024-09-08;P002;C005;V06;2;4437.48;0.0;8874.96;0.0;8874.96;Loja Física;dataset_vendas_fake.xlsx
V00667;2024-01-23;P008;C029;V06;1;1618.52;0.0;1618.52;0.0;1618.52;Marketplace;dataset_vendas_fake.xlsx
V00668;2024-08-22;P003;C019;V05;1;70.52;0.0;70.52;0.0;70.52;E-commerce;dataset_vendas_fake.xlsx
V00669;2024-11-22;P013;C003;V02;1;144.0;0.0;144.0;0.0;144.0;Vendedor Externo;dataset_vendas_fake.xlsx
V00670;2024-12-05;P005;C008;V08;2;1909.32;0.0;3818.64;0.0;3818.64;Marketplace;dataset_vendas_fake.xlsx
V00671;2024-06-10;P013;C023;V05;1;120.83;0.15;120.83;18.12;102.71;Marketplace;dataset_vendas_fake.xlsx
V00672;2024-08-19;P009;C008;V03;1;359.09;0.0;359.09;0.0;359.09;E-commerce;dataset_vendas_fake.xlsx
V00673;2024-03-10;P019;C004;V01;1;532.08;0.0;532.08;0.0;532.08;Loja Física;dataset_vendas_fake.xlsx
V00674;2024-03-25;P015;C015;V08;2;333.31;0.0;666.62;0.0;666.62;Vendedor Externo;dataset_vendas_fake.xlsx
V00675;2024-03-02;P018;C012;V01;4;786.34;0.0;3145.36;0.0;3145.36;Vendedor Externo;dataset_vendas_fake.xlsx
V00676;2024-06-06;P015;C009;V01;1;316.22;0.2;316.22;63.24;252.98;Loja Física;dataset_vendas_fake.xlsx
V00677;2024-03-21;P010;C027;V04;1;473.27;0.0;473.27;0.0;473.27;E-commerce;dataset_vendas_fake.xlsx
V00678;2024-06-16;P005;C003;V02;1;2118.56;0.2;2118.56;423.71;1694.85;Marketplace;dataset_vendas_fake.xlsx
V00679;2024-07-21;P017;C002;V06;2;521.48;0.0;1042.96;0.0;1042.96;Marketplace;dataset_vendas_fake.xlsx
V00680;2024-03-30;P001;C013;V07;1;4252.35;0.0;4252.35;0.0;4252.35;E-commerce;dataset_vendas_fake.xlsx
V00681;2024-02-18;P015;C004;V01;3;303.75;0.0;911.25;0.0;911.25;Loja Física;dataset_vendas_fake.xlsx
V00682;2024-01-07;P002;C027;V04;1;4342.94;0.05;4342.94;217.15;4125.79;E-commerce;dataset_vendas_fake.xlsx
V00683;2024-04-11;P013;C012;V01;1;142.29;0.0;142.29;0.0;142.29;Marketplace;dataset_vendas_fake.xlsx
V00684;2024-02-08;P001;C003;V02;1;4513.3;0.0;4513.3;0.0;4513.3;Vendedor Externo;dataset_vendas_fake.xlsx
V00685;2024-03-06;P003;C029;V06;1;71.14;0.1;71.14;7.11;64.03;Loja Física;dataset_vendas_fake.xlsx
V00686;2024-01-22;P015;C002;V01;2;296.48;0.0;592.96;0.0;592.96;Vendedor Externo;dataset_vendas_fake.xlsx
V00687;2024-07-21;P016;C001;V06;2;691.63;0.0;1383.26;0.0;1383.26;Vendedor Externo;dataset_vendas_fake.xlsx
V00688;2024-03-29;P012;C007;V01;1;995.96;0.0;995.96;0.0;995.96;Marketplace;dataset_vendas_fake.xlsx
V00689;2024-05-23;P015;C029;V01;1;320.29;0.0;320.29;0.0;320.29;Loja Física;dataset_vendas_fake.xlsx
V00690;2024-11-10;P020;C020;V01;1;169.99;0.0;169.99;0.0;169.99;Marketplace;dataset_vendas_fake.xlsx
V00691;2024-09-12;P014;C029;V06;2;107.38;0.0;214.76;0.0;214.76;Loja Física;dataset_vendas_fake.xlsx
V00692;2024-02-14;P009;C013;V02;3;389.46;0.1;1168.38;116.84;1051.54;Vendedor Externo;dataset_vendas_fake.xlsx
V00693;2024-04-12;P017;C008;V03;1;535.01;0.2;535.01;107.0;428.01;Vendedor Externo;dataset_vendas_fake.xlsx
V00694;2024-12-31;P012;C016;V07;2;818.68;0.0;1637.36;0.0;1637.36;Marketplace;dataset_vendas_fake.xlsx
V00695;2024-10-16;P017;C011;V08;1;595.93;0.0;595.93;0.0;595.93;Marketplace;dataset_vendas_fake.xlsx
V00696;2024-04-02;P001;C011;V03;1;4118.13;0.0;4118.13;0.0;4118.13;Loja Física;dataset_vendas_fake.xlsx
V00697;2024-05-23;P002;C026;V07;2;3872.81;0.05;7745.62;387.28;7358.34;Marketplace;dataset_vendas_fake.xlsx
V00698;2024-10-26;P008;C006;V01;4;1585.58;0.0;6342.32;0.0;6342.32;E-commerce;dataset_vendas_fake.xlsx
V00699;2024-12-02;P008;C009;V01;1;1833.0;0.0;1833.0;0.0;1833.0;E-commerce;dataset_vendas_fake.xlsx
V00700;2024-10-21;P013;C012;V01;2;145.28;0.0;290.56;0.0;290.56;E-commerce;dataset_vendas_fake.xlsx
V00701;2024-05-01;P019;C011;V08;3;488.43;0.0;1465.29;0.0;1465.29;Loja Física;dataset_vendas_fake.xlsx
V00702;2024-12-26;P012;C019;V05;2;992.97;0.0;1985.94;0.0;1985.94;E-commerce;dataset_vendas_fake.xlsx
V00703;2024-09-09;P018;C010;V02;3;971.63;0.0;2914.89;0.0;2914.89;Vendedor Externo;dataset_vendas_fake.xlsx
V00704;2024-01-20;P003;C002;V01;5;58.47;0.0;292.35;0.0;292.35;E-commerce;dataset_vendas_fake.xlsx
V00705;2024-01-11;P017;C016;V02;1;593.9;0.0;593.9;0.0;593.9;Marketplace;dataset_vendas_fake.xlsx
V00706;2024-11-10;P007;C026;V02;1;2667.82;0.0;2667.82;0.0;2667.82;Marketplace;dataset_vendas_fake.xlsx
V00707;2024-03-31;P011;C002;V01;1;1387.37;0.1;1387.37;138.74;1248.63;E-commerce;dataset_vendas_fake.xlsx
V00708;2024-10-27;P005;C025;V03;1;2382.74;0.0;2382.74;0.0;2382.74;Marketplace;dataset_vendas_fake.xlsx
V00709;2024-02-07;P012;C023;V05;5;964.45;0.0;4822.25;0.0;4822.25;Loja Física;dataset_vendas_fake.xlsx
V00710;2024-06-21;P010;C011;V03;1;498.78;0.0;498.78;0.0;498.78;E-commerce;dataset_vendas_fake.xlsx
V00711;2024-08-11;P016;C021;V07;1;602.12;0.0;602.12;0.0;602.12;E-commerce;dataset_vendas_fake.xlsx
V00712;2024-12-28;P018;C023;V05;1;931.1;0.1;931.1;93.11;837.99;E-commerce;dataset_vendas_fake.xlsx
V00713;2024-12-06;P019;C027;V04;1;512.05;0.0;512.05;0.0;512.05;Vendedor Externo;dataset_vendas_fake.xlsx
V00714;2024-06-06;P010;C005;V01;3;491.74;0.0;1475.22;0.0;1475.22;Loja Física;dataset_vendas_fake.xlsx
V00715;2024-12-25;P019;C013;V02;2;462.41;0.0;924.82;0.0;924.82;E-commerce;dataset_vendas_fake.xlsx
V00716;2024-11-04;P011;C030;V03;2;1255.56;0.0;2511.12;0.0;2511.12;Loja Física;dataset_vendas_fake.xlsx
V00717;2024-09-11;P005;C011;V03;1;2309.83;0.0;2309.83;0.0;2309.83;E-commerce;dataset_vendas_fake.xlsx
V00718;2024-06-26;P011;C006;V01;1;1334.29;0.1;1334.29;133.43;1200.86;Marketplace;dataset_vendas_fake.xlsx
V00719;2024-08-16;P001;C009;V01;1;4268.66;0.0;4268.66;0.0;4268.66;E-commerce;dataset_vendas_fake.xlsx
V00720;2024-12-20;P003;C012;V06;1;63.34;0.05;63.34;3.17;60.17;Loja Física;dataset_vendas_fake.xlsx
V00721;2024-01-01;P002;C013;V07;2;4108.51;0.0;8217.02;0.0;8217.02;Vendedor Externo;dataset_vendas_fake.xlsx
V00722;2024-03-26;P014;C016;V07;2;106.12;0.2;212.24;42.45;169.79;Marketplace;dataset_vendas_fake.xlsx
V00723;2024-10-06;P013;C004;V06;2;122.95;0.0;245.9;0.0;245.9;E-commerce;dataset_vendas_fake.xlsx
V00724;2024-03-24;P015;C003;V02;1;312.95;0.0;312.95;0.0;312.95;Marketplace;dataset_vendas_fake.xlsx
V00725;2024-01-11;P011;C009;V01;1;1379.06;0.0;1379.06;0.0;1379.06;Loja Física;dataset_vendas_fake.xlsx
V00726;2024-06-24;P006;C029;V06;2;943.42;0.0;1886.84;0.0;1886.84;E-commerce;dataset_vendas_fake.xlsx
V00727;2024-02-08;P018;C029;V01;2;886.25;0.0;1772.5;0.0;1772.5;Marketplace;dataset_vendas_fake.xlsx
V00728;2024-10-31;P020;C029;V06;1;164.01;0.0;164.01;0.0;164.01;Loja Física;dataset_vendas_fake.xlsx
V00729;2024-08-08;P006;C020;V06;2;1104.88;0.1;2209.76;220.98;1988.78;E-commerce;dataset_vendas_fake.xlsx
V00730;2024-01-28;P004;C011;V03;2;274.67;0.0;549.34;0.0;549.34;E-commerce;dataset_vendas_fake.xlsx
V00731;2024-07-28;P018;C024;V06;1;971.86;0.0;971.86;0.0;971.86;Marketplace;dataset_vendas_fake.xlsx
V00732;2024-06-01;P008;C004;V01;1;1546.62;0.0;1546.62;0.0;1546.62;Vendedor Externo;dataset_vendas_fake.xlsx
V00733;2024-10-19;P018;C027;V04;1;962.61;0.0;962.61;0.0;962.61;E-commerce;dataset_vendas_fake.xlsx
V00734;2024-01-28;P012;C001;V06;1;1034.72;0.0;1034.72;0.0;1034.72;Loja Física;dataset_vendas_fake.xlsx
V00735;2024-05-30;P020;C016;V02;1;164.41;0.05;164.41;8.22;156.19;Loja Física;dataset_vendas_fake.xlsx
V00736;2024-01-14;P007;C006;V06;3;2561.22;0.1;7683.66;768.37;6915.29;Loja Física;dataset_vendas_fake.xlsx
V00737;2024-08-30;P004;C010;V07;1;282.38;0.05;282.38;14.12;268.26;Vendedor Externo;dataset_vendas_fake.xlsx
V00738;2024-09-07;P009;C003;V07;2;314.08;0.2;628.16;125.63;502.53;E-commerce;dataset_vendas_fake.xlsx
V00739;2024-07-08;P013;C012;V01;2;128.88;0.1;257.76;25.78;231.98;Vendedor Externo;dataset_vendas_fake.xlsx
V00740;2024-01-23;P009;C015;V08;1;388.87;0.0;388.87;0.0;388.87;Marketplace;dataset_vendas_fake.xlsx
V00741;2024-04-25;P009;C019;V05;2;359.81;0.0;719.62;0.0;719.62;E-commerce;dataset_vendas_fake.xlsx
V00742;2024-12-22;P004;C003;V07;1;225.78;0.0;225.78;0.0;225.78;Vendedor Externo;dataset_vendas_fake.xlsx
V00743;2024-10-28;P008;C018;V05;1;1751.31;0.0;1751.31;0.0;1751.31;Vendedor Externo;dataset_vendas_fake.xlsx
V00744;2024-09-24;P014;C018;V05;1;113.26;0.0;113.26;0.0;113.26;E-commerce;dataset_vendas_fake.xlsx
V00745;2024-08-31;P010;C003;V07;3;495.45;0.0;1486.35;0.0;1486.35;Loja Física;dataset_vendas_fake.xlsx
V00746;2024-09-14;P019;C029;V01;1;531.18;0.0;531.18;0.0;531.18;Loja Física;dataset_vendas_fake.xlsx
V00747;2024-08-17;P006;C006;V01;1;933.68;0.05;933.68;46.68;887.0;E-commerce;dataset_vendas_fake.xlsx
V00748;2024-03-05;P002;C014;V04;1;4071.15;0.2;4071.15;814.23;3256.92;Vendedor Externo;dataset_vendas_fake.xlsx
V00749;2024-04-13;P005;C027;V04;3;2148.76;0.0;6446.28;0.0;6446.28;Marketplace;dataset_vendas_fake.xlsx
V00750;2024-02-04;P003;C013;V07;2;65.68;0.0;131.36;0.0;131.36;Marketplace;dataset_vendas_fake.xlsx
V00751;2024-05-21;P017;C015;V03;1;595.98;0.0;595.98;0.0;595.98;Vendedor Externo;dataset_vendas_fake.xlsx
V00752;2024-02-27;P014;C005;V01;2;116.82;0.0;233.64;0.0;233.64;Loja Física;dataset_vendas_fake.xlsx
V00753;2024-02-24;P019;C025;V03;1;476.22;0.0;476.22;0.0;476.22;Marketplace;dataset_vendas_fake.xlsx
V00754;2024-10-01;P012;C029;V06;1;988.56;0.0;988.56;0.0;988.56;Marketplace;dataset_vendas_fake.xlsx
V00755;2024-07-15;P016;C019;V05;3;674.49;0.0;2023.47;0.0;2023.47;Loja Física;dataset_vendas_fake.xlsx
V00756;2024-03-29;P009;C013;V02;2;364.27;0.05;728.54;36.43;692.11;Vendedor Externo;dataset_vendas_fake.xlsx
V00757;2024-01-20;P013;C029;V06;1;135.79;0.0;135.79;0.0;135.79;E-commerce;dataset_vendas_fake.xlsx
V00758;2024-01-26;P016;C030;V08;1;681.93;0.0;681.93;0.0;681.93;Marketplace;dataset_vendas_fake.xlsx
V00759;2024-01-11;P011;C027;V04;4;1299.6;0.05;5198.4;259.92;4938.48;Marketplace;dataset_vendas_fake.xlsx
V00760;2024-05-23;P016;C028;V05;1;706.53;0.0;706.53;0.0;706.53;E-commerce;dataset_vendas_fake.xlsx
V00761;2024-03-09;P010;C024;V06;1;440.53;0.0;440.53;0.0;440.53;Marketplace;dataset_vendas_fake.xlsx
V00762;2024-05-17;P014;C020;V01;1;97.43;0.0;97.43;0.0;97.43;E-commerce;dataset_vendas_fake.xlsx
V00763;2024-08-14;P007;C030;V08;5;2595.35;0.0;12976.75;0.0;12976.75;Vendedor Externo;dataset_vendas_fake.xlsx
V00764;2024-09-21;P012;C027;V04;1;951.45;0.0;951.45;0.0;951.45;E-commerce;dataset_vendas_fake.xlsx
V00765;2024-02-03;P010;C023;V05;1;457.86;0.0;457.86;0.0;457.86;E-commerce;dataset_vendas_fake.xlsx
V00766;2024-09-25;P019;C001;V01;1;451.07;0.0;451.07;0.0;451.07;E-commerce;dataset_vendas_fake.xlsx
V00767;2024-04-12;P002;C008;V03;1;3832.08;0.1;3832.08;383.21;3448.87;Vendedor Externo;dataset_vendas_fake.xlsx
V00768;2024-01-26;P012;C023;V05;1;929.13;0.0;929.13;0.0;929.13;Marketplace;dataset_vendas_fake.xlsx
V00769;2024-07-07;P015;C017;V04;4;291.68;0.0;1166.72;0.0;1166.72;Loja Física;dataset_vendas_fake.xlsx
V00770;2024-12-14;P001;C008;V08;2;4127.5;0.0;8255.0;0.0;8255.0;Vendedor Externo;dataset_vendas_fake.xlsx
V00771;2024-10-31;P015;C006;V06;1;326.76;0.0;326.76;0.0;326.76;Marketplace;dataset_vendas_fake.xlsx
V00772;2024-06-25;P006;C027;V04;2;1118.24;0.0;2236.48;0.0;2236.48;Loja Física;dataset_vendas_fake.xlsx
V00773;2024-05-25;P001;C013;V02;1;4441.93;0.0;4441.93;0.0;4441.93;E-commerce;dataset_vendas_fake.xlsx
V00774;2024-10-19;P007;C028;V05;1;2978.56;0.05;2978.56;148.93;2829.63;E-commerce;dataset_vendas_fake.xlsx
V00775;2024-12-12;P007;C009;V06;2;2580.73;0.1;5161.46;516.15;4645.31;Loja Física;dataset_vendas_fake.xlsx
V00776;2024-12-15;P001;C016;V02;4;4919.74;0.0;19678.96;0.0;19678.96;E-commerce;dataset_vendas_fake.xlsx
V00777;2024-11-03;P001;C008;V08;2;4057.27;0.0;8114.54;0.0;8114.54;Marketplace;dataset_vendas_fake.xlsx
V00778;2024-12-30;P009;C014;V04;1;365.33;0.0;365.33;0.0;365.33;Marketplace;dataset_vendas_fake.xlsx
V00779;2024-08-23;P009;C007;V06;1;346.09;0.0;346.09;0.0;346.09;Marketplace;dataset_vendas_fake.xlsx
V00780;2024-12-12;P017;C027;V04;1;491.1;0.0;491.1;0.0;491.1;Loja Física;dataset_vendas_fake.xlsx
V00781;2024-01-04;P017;C022;V06;2;484.44;0.0;968.88;0.0;968.88;Marketplace;dataset_vendas_fake.xlsx
V00782;2024-06-01;P004;C016;V02;1;284.33;0.0;284.33;0.0;284.33;Marketplace;dataset_vendas_fake.xlsx
V00783;2024-05-21;P011;C028;V05;2;1225.24;0.0;2450.48;0.0;2450.48;Marketplace;dataset_vendas_fake.xlsx
V00784;2024-12-01;P010;C007;V01;1;471.24;0.15;471.24;70.69;400.55;E-commerce;dataset_vendas_fake.xlsx
V00785;2024-01-30;P020;C013;V07;2;202.25;0.05;404.5;20.23;384.27;E-commerce;dataset_vendas_fake.xlsx
V00786;2024-01-14;P016;C010;V07;1;751.61;0.0;751.61;0.0;751.61;Vendedor Externo;dataset_vendas_fake.xlsx
V00787;2024-07-26;P013;C024;V01;1;123.48;0.0;123.48;0.0;123.48;E-commerce;dataset_vendas_fake.xlsx
V00788;2024-06-24;P008;C022;V06;1;1623.92;0.0;1623.92;0.0;1623.92;Marketplace;dataset_vendas_fake.xlsx
V00789;2024-09-16;P010;C028;V05;1;404.9;0.0;404.9;0.0;404.9;E-commerce;dataset_vendas_fake.xlsx
V00790;2024-05-30;P004;C016;V02;1;246.62;0.05;246.62;12.33;234.29;Marketplace;dataset_vendas_fake.xlsx
V00791;2024-10-13;P006;C022;V06;2;1082.17;0.0;2164.34;0.0;2164.34;Loja Física;dataset_vendas_fake.xlsx
V00792;2024-04-23;P012;C008;V08;1;965.6;0.0;965.6;0.0;965.6;Vendedor Externo;dataset_vendas_fake.xlsx
V00793;2024-06-18;P012;C009;V06;1;991.99;0.0;991.99;0.0;991.99;Vendedor Externo;dataset_vendas_fake.xlsx
V00794;2024-03-01;P016;C002;V01;2;738.17;0.1;1476.34;147.63;1328.71;Vendedor Externo;dataset_vendas_fake.xlsx
V00795;2024-04-09;P017;C004;V06;3;532.32;0.0;1596.96;0.0;1596.96;Marketplace;dataset_vendas_fake.xlsx
V00796;2024-07-30;P002;C028;V05;1;3863.75;0.0;3863.75;0.0;3863.75;E-commerce;dataset_vendas_fake.xlsx
V00797;2024-04-12;P011;C014;V04;2;1326.94;0.0;2653.88;0.0;2653.88;E-commerce;dataset_vendas_fake.xlsx
V00798;2024-06-10;P006;C025;V03;1;980.48;0.0;980.48;0.0;980.48;Vendedor Externo;dataset_vendas_fake.xlsx
V00799;2024-06-19;P006;C011;V03;3;959.74;0.0;2879.22;0.0;2879.22;Loja Física;dataset_vendas_fake.xlsx
V00800;2024-08-19;P009;C007;V01;1;369.01;0.0;369.01;0.0;369.01;E-commerce;dataset_vendas_fake.xlsx
V00801;2024-09-07;P003;C005;V06;1;57.38;0.0;57.38;0.0;57.38;Vendedor Externo;dataset_vendas_fake.xlsx
V00802;2024-07-25;P014;C016;V07;1;111.52;0.0;111.52;0.0;111.52;Loja Física;dataset_vendas_fake.xlsx
V00803;2024-01-20;P018;C007;V06;1;822.28;0.2;822.28;164.46;657.82;Loja Física;dataset_vendas_fake.xlsx
V00804;2024-06-13;P017;C007;V01;1;566.54;0.0;566.54;0.0;566.54;Loja Física;dataset_vendas_fake.xlsx
V00805;2024-11-16;P008;C008;V08;1;1511.57;0.0;1511.57;0.0;1511.57;Marketplace;dataset_vendas_fake.xlsx
V00806;2024-03-07;P004;C013;V07;4;249.21;0.0;996.84;0.0;996.84;E-commerce;dataset_vendas_fake.xlsx
V00807;2024-02-03;P002;C010;V07;1;3880.23;0.0;3880.23;0.0;3880.23;Vendedor Externo;dataset_vendas_fake.xlsx
V00808;2024-09-23;P020;C017;V04;1;196.91;0.0;196.91;0.0;196.91;Vendedor Externo;dataset_vendas_fake.xlsx
V00809;2024-12-17;P005;C011;V08;1;2347.54;0.0;2347.54;0.0;2347.54;Marketplace;dataset_vendas_fake.xlsx
V00810;2024-04-06;P006;C030;V08;4;951.92;0.1;3807.68;380.77;3426.91;Loja Física;dataset_vendas_fake.xlsx
V00811;2024-04-26;P008;C024;V01;2;1847.22;0.2;3694.44;738.89;2955.55;E-commerce;dataset_vendas_fake.xlsx
V00812;2024-01-12;P019;C017;V04;1;539.38;0.0;539.38;0.0;539.38;Loja Física;dataset_vendas_fake.xlsx
V00813;2024-07-06;P002;C013;V07;1;3833.58;0.0;3833.58;0.0;3833.58;Loja Física;dataset_vendas_fake.xlsx
V00814;2024-10-31;P002;C022;V01;1;4042.64;0.0;4042.64;0.0;4042.64;Loja Física;dataset_vendas_fake.xlsx
V00815;2024-01-25;P004;C014;V04;2;277.52;0.0;555.04;0.0;555.04;Vendedor Externo;dataset_vendas_fake.xlsx
V00816;2024-03-04;P018;C009;V06;1;831.28;0.0;831.28;0.0;831.28;E-commerce;dataset_vendas_fake.xlsx
V00817;2024-04-15;P001;C010;V07;1;4383.54;0.0;4383.54;0.0;4383.54;Loja Física;dataset_vendas_fake.xlsx
V00818;2024-12-05;P017;C009;V01;4;549.18;0.0;2196.72;0.0;2196.72;Vendedor Externo;dataset_vendas_fake.xlsx
V00819;2024-02-23;P017;C024;V01;1;493.51;0.0;493.51;0.0;493.51;Marketplace;dataset_vendas_fake.xlsx
V00820;2024-02-28;P004;C016;V02;2;255.8;0.0;511.6;0.0;511.6;E-commerce;dataset_vendas_fake.xlsx
V00821;2024-05-14;P017;C007;V06;5;592.08;0.0;2960.4;0.0;2960.4;Vendedor Externo;dataset_vendas_fake.xlsx
V00822;2024-05-31;P006;C002;V06;1;1027.06;0.0;1027.06;0.0;1027.06;E-commerce;dataset_vendas_fake.xlsx
V00823;2024-12-18;P016;C011;V03;1;606.63;0.0;606.63;0.0;606.63;Loja Física;dataset_vendas_fake.xlsx
V00824;2024-01-07;P003;C030;V03;1;59.84;0.2;59.84;11.97;47.87;Vendedor Externo;dataset_vendas_fake.xlsx
V00825;2024-03-17;P003;C025;V03;3;67.62;0.0;202.86;0.0;202.86;Loja Física;dataset_vendas_fake.xlsx
V00826;2024-05-11;P008;C015;V08;3;1554.87;0.05;4664.61;233.23;4431.38;Marketplace;dataset_vendas_fake.xlsx
V00827;2024-08-25;P002;C004;V01;1;4278.33;0.0;4278.33;0.0;4278.33;Loja Física;dataset_vendas_fake.xlsx
V00828;2024-05-28;P012;C026;V07;3;1027.27;0.0;3081.81;0.0;3081.81;Vendedor Externo;dataset_vendas_fake.xlsx
V00829;2024-02-29;P004;C028;V05;1;286.8;0.0;286.8;0.0;286.8;Loja Física;dataset_vendas_fake.xlsx
V00830;2024-03-11;P006;C011;V08;3;1019.24;0.0;3057.72;0.0;3057.72;Vendedor Externo;dataset_vendas_fake.xlsx
V00831;2024-11-14;P009;C029;V01;1;330.28;0.05;330.28;16.51;313.77;Marketplace;dataset_vendas_fake.xlsx
V00832;2024-06-24;P006;C004;V06;1;1000.26;0.0;1000.26;0.0;1000.26;Vendedor Externo;dataset_vendas_fake.xlsx
V00833;2024-08-21;P009;C027;V04;1;388.24;0.2;388.24;77.65;310.59;Vendedor Externo;dataset_vendas_fake.xlsx
V00834;2024-08-03;P006;C004;V01;1;1077.74;0.05;1077.74;53.89;1023.85;Loja Física;dataset_vendas_fake.xlsx
V00835;2024-03-22;P004;C014;V04;1;285.23;0.0;285.23;0.0;285.23;Vendedor Externo;dataset_vendas_fake.xlsx
V00836;2024-04-02;P020;C013;V07;1;201.36;0.0;201.36;0.0;201.36;Loja Física;dataset_vendas_fake.xlsx
V00837;2024-12-16;P005;C016;V07;2;2343.87;0.0;4687.74;0.0;4687.74;Loja Física;dataset_vendas_fake.xlsx
V00838;2024-07-29;P015;C002;V01;3;295.45;0.0;886.35;0.0;886.35;Marketplace;dataset_vendas_fake.xlsx
V00839;2024-12-01;P011;C001;V01;2;1401.07;0.0;2802.14;0.0;2802.14;Marketplace;dataset_vendas_fake.xlsx
V00840;2024-09-22;P017;C023;V05;1;566.47;0.05;566.47;28.32;538.15;Vendedor Externo;dataset_vendas_fake.xlsx
V00841;2024-12-04;P008;C016;V07;2;1556.46;0.0;3112.92;0.0;3112.92;Vendedor Externo;dataset_vendas_fake.xlsx
V00842;2024-03-17;P018;C029;V01;1;949.56;0.0;949.56;0.0;949.56;Loja Física;dataset_vendas_fake.xlsx
V00843;2024-11-25;P006;C017;V04;1;1109.57;0.0;1109.57;0.0;1109.57;Vendedor Externo;dataset_vendas_fake.xlsx
V00844;2024-03-25;P003;C025;V08;5;66.91;0.1;334.55;33.46;301.09;Marketplace;dataset_vendas_fake.xlsx
V00845;2024-05-03;P011;C009;V01;1;1116.96;0.05;1116.96;55.85;1061.11;E-commerce;dataset_vendas_fake.xlsx
V00846;2024-10-08;P013;C013;V02;2;143.37;0.0;286.74;0.0;286.74;Loja Física;dataset_vendas_fake.xlsx
V00847;2024-08-23;P015;C026;V07;2;319.02;0.0;638.04;0.0;638.04;Loja Física;dataset_vendas_fake.xlsx
V00848;2024-09-12;P015;C011;V03;2;324.68;0.0;649.36;0.0;649.36;Vendedor Externo;dataset_vendas_fake.xlsx
V00849;2024-11-30;P001;C004;V06;1;4546.14;0.0;4546.14;0.0;4546.14;Vendedor Externo;dataset_vendas_fake.xlsx
V00850;2024-01-19;P018;C018;V05;1;863.34;0.0;863.34;0.0;863.34;Loja Física;dataset_vendas_fake.xlsx
V00851;2024-11-05;P020;C021;V07;1;167.55;0.1;167.55;16.76;150.79;E-commerce;dataset_vendas_fake.xlsx
V00852;2024-12-01;P015;C011;V08;4;267.82;0.15;1071.28;160.69;910.59;Loja Física;dataset_vendas_fake.xlsx
V00853;2024-04-24;P015;C011;V08;1;284.52;0.0;284.52;0.0;284.52;Marketplace;dataset_vendas_fake.xlsx
V00854;2024-08-19;P004;C004;V01;1;275.05;0.05;275.05;13.75;261.3;Loja Física;dataset_vendas_fake.xlsx
V00855;2024-06-23;P012;C027;V04;1;829.09;0.0;829.09;0.0;829.09;Marketplace;dataset_vendas_fake.xlsx
V00856;2024-12-25;P004;C002;V01;1;239.64;0.0;239.64;0.0;239.64;Vendedor Externo;dataset_vendas_fake.xlsx
V00857;2024-03-12;P014;C004;V06;2;118.14;0.0;236.28;0.0;236.28;E-commerce;dataset_vendas_fake.xlsx
V00858;2024-04-06;P004;C030;V08;3;245.25;0.0;735.75;0.0;735.75;E-commerce;dataset_vendas_fake.xlsx
V00859;2024-08-22;P007;C023;V05;1;2800.92;0.2;2800.92;560.18;2240.74;Loja Física;dataset_vendas_fake.xlsx
V00860;2024-07-31;P002;C030;V03;2;3850.66;0.0;7701.32;0.0;7701.32;Vendedor Externo;dataset_vendas_fake.xlsx
V00861;2024-08-22;P019;C017;V04;1;530.75;0.0;530.75;0.0;530.75;Vendedor Externo;dataset_vendas_fake.xlsx
